std_temp,std_pH,conduct,o2,o2sat,co2,hardness,no2,no3,nh4,po4,cl,sio2,kmno4,k2cr2o7,bod,25400,29600,30400,33400,17300,19400,34500,38100,49700,50390,55800,57500,59300,37880
0.07604562737642584,0.34782608695652595,0.13556485355648584,0.6421568627450979,0.4251901944209624,0.01746724890829695,0.2184466019417478,0.03571428571428573,0.4007352941176473,0.0034593526068692686,0.006837606837606864,0.173843700159489,0.4787234042553194,0.0353857041755131,0.024382418992621144,0.01253132832080197,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.13688212927756657,0.5217391304347884,0.18410041841004238,0.7549019607843145,0.5215553677092117,0.0917030567685589,0.2524271844660189,0.0428571428571428,0.4044117647058817,0.006918705213738597,0.01538461538461534,0.22488038277511999,0.35106382978723405,0.04033970276008491,0.030157202438241975,0.05137844611528823,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.6463878326996193,0.3913043478260878,0.051046025104602676,0.39215686274509787,0.3693998309382915,0.01746724890829695,0.15533980582524276,0.09285714285714292,0.20588235294117646,0.006671608598962194,0.010256410256410255,0.1212121212121212,0.30851063829787173,0.05803255484784169,0.02983638113570746,0.02631578947368415,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0.8593155893536132,0.4782608695652265,0.18158995815899623,0.5539215686274507,0.5773457311918827,0.0,0.2330097087378642,0.0571428571428572,0.3125000000000003,0.004200642451198415,0.03418803418803416,0.2344497607655506,0.3617021276595746,0.057324840764331315,0.05133140840551824,0.04260651629072675,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.3536121673003793,0.5217391304347884,0.10543933054393294,0.534313725490196,0.4260355029585785,0.0,0.21359223300970823,0.0571428571428572,0.34558823529411703,0.011860637509266156,0.054700854700854666,0.18500797448165857,0.2978723404255311,0.04033970276008491,0.04716073147256988,0.032581453634085204,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.6615969581749055,0.4782608695652265,0.138075313807532,0.44117647058823545,0.41885038038884037,0.0,0.1456310679611648,0.0571428571428572,0.24632352941176439,0.005930318754633049,0.025641025641025595,0.10845295055821362,0.4680851063829788,0.04246284501061568,0.04042348411934559,0.02506265664160394,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
0.3231939163498091,0.26086956521738724,0.09372384937238544,0.48529411764705954,0.37954353338968605,0.23144104803493493,0.16019417475728115,0.08571428571428573,0.3014705882352935,0.005930318754633049,0.029059829059829068,0.16108452950558202,0.37234042553191515,0.045293701344656774,0.029515559833172954,0.030075187969924783,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
0.06844106463878318,0.4347826086956497,0.11799163179916368,0.6127450980392163,0.40321217244293994,0.01746724890829695,0.17961165048543712,0.03571428571428573,0.31617647058823467,0.00617741536940945,0.008547008547008558,0.1562998405103667,0.46276595744680776,0.036093418259023374,0.048123195380173345,0.010025062656641548,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.16349809885931474,0.34782608695652595,0.16234309623431026,0.5735294117647066,0.403634826711748,0.0786026200873362,0.20873786407766984,0.0571428571428572,0.338235294117647,0.013343217197924388,0.0239316239316239,0.18500797448165857,0.3882978723404253,0.03963198867657464,0.014436958614051967,0.04385964912280696,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.4562737642585547,0.34782608695652595,0.057740585774058766,0.4362745098039221,0.37024513947590765,0.04803493449781658,0.08252427184465976,0.09285714285714292,0.2316176470588232,0.0037064492216456707,0.029059829059829068,0.08612440191387556,0.19148936170212838,0.04104741684359518,0.03529034327879378,0.045112781954887174,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.09125475285171097,0.4347826086956497,0.17071129707113014,0.5833333333333336,0.39010989010988883,0.10917030567685584,0.24271844660194217,0.0428571428571428,0.338235294117647,0.009389671361502375,0.01196581196581195,0.20574162679425875,0.3617021276595746,0.050955414012738856,0.043310875842155976,0.07644110275689216,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.6387832699619763,0.3913043478260878,0.10376569037656914,0.41176470588235264,0.3863060016906152,0.0,0.15048543689320437,0.07857142857142853,0.21691176470588203,0.006671608598962194,0.010256410256410255,0.1212121212121212,0.30319148936170215,0.05449398443029032,0.03914019890920763,0.028822055137844572,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.7832699619771866,0.3913043478260878,0.15397489539748946,0.40196078431372584,0.40490278951817216,0.0,0.23786407766990258,0.0428571428571428,0.29044117647058787,0.028910303928836215,0.02051282051282051,0.20733652312599615,0.34042553191489344,0.06652512384996466,0.042669233237087024,0.038847117794486116,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.07604562737642584,0.17391304347826297,0.29121338912134004,0.24999999999999975,0.16483516483516383,0.23144104803493493,0.3495145631067963,0.07857142857142853,0.051470588235294115,0.09364961700024718,0.06324786324786322,0.5534290271132373,0.5212765957446801,0.20948336871903747,0.2730189284568496,0.5902255639097742,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3612167300380224,0.21739130434782486,0.32384937238493816,0.22058823529411814,0.17624683009298361,0.4628820960698687,0.3446601941747567,0.049999999999999996,0.06249999999999993,0.13021991598715132,0.0735042735042734,0.4401913875598088,0.5000000000000006,0.062278839348902916,0.11260827718960584,0.16917293233082667,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7338403041825086,0.17391304347826297,0.20669456066945682,0.16666666666666716,0.1639898562975477,1.0,0.23786407766990258,0.09999999999999999,0.022058823529411763,0.004694835680751158,0.01538461538461534,0.2312599681020727,0.6170212765957438,0.08067940552016961,0.09688803336541563,0.20300751879699194,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.37262357414448694,0.1304347826087011,0.14560669456066955,0.38235294117647106,0.3081149619611147,0.5371179039301313,0.28640776699029125,0.0571428571428572,0.19117647058823528,0.009636767976278719,0.017094017094017117,0.19776714513556556,0.44148936170212816,0.03963198867657464,0.025986525505293623,0.09273182957393476,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.12547528517110257,0.21739130434782486,0.16234309623431026,0.4656862745098036,0.3186813186813174,0.23144104803493493,0.24757281553398053,0.049999999999999996,0.3529411764705882,0.01704966641957006,0.0017094017094016955,0.3094098883572566,0.6542553191489351,0.07784854918612862,0.07635547000320812,0.0977443609022556,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2129277566539926,0.21739130434782486,0.15899581589958175,0.4901960784313729,0.3562975486052394,0.23144104803493493,0.2281553398058258,0.0571428571428572,0.21323529411764647,0.013590313812700788,0.0239316239316239,0.22328548644338103,0.5000000000000006,0.05378627034677994,0.0670516522297081,0.11654135338345849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.5703422053231946,0.1304347826087011,0.1464435146443519,0.18627450980392193,0.16863905325443743,0.3056768558951963,0.23786407766990258,0.5428571428571434,0.25367647058823556,0.0368173956016803,0.03589743589743585,0.18022328548644326,0.4521276595744687,0.06864826610049526,0.08469682386910508,0.11027568922305758,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6920152091254756,0.0434782608695624,0.4393305439330557,0.0,0.0,1.0,0.368932038834951,0.0571428571428572,0.0,0.4934519397084268,0.1572649572649568,1.0,0.7819148936170204,0.1309271054493986,0.3038177735001609,0.4949874686716787,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.09885931558935344,0.30434782608696354,0.23347280334728124,0.6960784313725489,0.4683009298393893,0.0,0.19902912621359184,0.049999999999999996,0.26102941176470557,0.02668643439584884,0.029059829059829068,0.4401913875598088,0.6223404255319149,0.03326256192498228,0.04459416105229395,0.047619047619047596,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
0.6768060836501896,0.34782608695652595,0.21506276150627673,0.4313725490196086,0.41293322062552645,0.10917030567685584,0.23786407766990258,0.4071428571428569,0.12867647058823498,0.06893995552260938,0.054700854700854666,0.37320574162679454,0.3882978723404253,0.03326256192498228,0.053577157523259665,0.05889724310776936,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.9125475285171106,0.17391304347826297,0.39665271966527293,0.10784313725490195,0.11538461538461492,0.3056768558951963,0.24757281553398053,0.06428571428571427,0.011029411764705822,0.09661477637756377,0.2017094017094017,0.5039872408293453,0.6595744680851061,0.05166312809624913,0.07090150786012234,0.21679197994987437,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07604562737642584,0.3913043478260878,0.035983263598325765,0.6911764705882355,0.4577345731191866,0.0786026200873362,0.014563106796116365,0.014285714285714268,0.1691176470588229,0.0034593526068692686,0.0017094017094016955,0.2089314194577351,0.6542553191489351,0.018400566171266796,0.014116137311517526,0.022556390977443518,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6692015209125466,0.08695652173913869,0.053556485355648824,0.2549019607843143,0.24302620456466528,0.8471615720524017,0.02912621359223273,0.07142857142857147,0.18382352941176408,0.00864838151717323,0.029059829059829068,0.17543859649122792,0.978723404255319,0.06935598018400566,0.06608918832210438,0.011278195488721759,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.5779467680608358,0.0434782608695624,0.04100418410041806,0.30882352941176533,0.28064243448858733,0.5065502183406114,0.03883495145631069,0.021428571428571463,0.040441176470588175,0.004447739065974816,0.01538461538461534,0.12280701754385956,0.4680851063829788,0.07572540693559801,0.06159769008662185,0.06265664160400998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5247148288973383,0.5652173913043503,0.05606694560669407,0.4999999999999998,0.44125105663567,0.0,0.08737864077669939,0.014285714285714268,0.1323529411764706,0.0019767729182110353,0.005128205128205087,0.03189792663476868,0.20212765957446743,0.011323425336164166,0.007058068655758731,0.016290726817042602,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3079847908745249,0.4347826086956497,0.10543933054393294,0.48529411764705954,0.3757396449704125,0.0,0.17475728155339754,0.021428571428571463,0.15808823529411734,0.005930318754633049,0.005128205128205087,0.049441786283891426,0.3297872340425529,0.02193913658881811,0.020853384664741743,0.010025062656641548,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.2319391634980983,0.5217391304347884,0.101255230125523,0.5392156862745093,0.39729501267962597,0.0,0.1650485436893208,0.014285714285714268,0.1691176470588229,0.004447739065974816,0.008547008547008558,0.051036682615629915,0.23936170212766025,0.015569709837225755,0.024061597690086634,0.007518796992481125,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6653992395437269,0.5652173913043503,0.04769874476987417,0.426470588235294,0.4057480980557884,0.0,0.072815533980583,0.03571428571428573,0.12499999999999939,0.005683222139856706,0.006837606837606864,0.03827751196172247,0.23936170212766025,0.029016277423920742,0.04587744626243191,0.030075187969924783,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.09125475285171097,0.4782608695652265,0.10878661087866144,0.6421568627450979,0.4298393913778511,0.0,0.1844660194174755,0.021428571428571463,0.18749999999999967,0.004200642451198415,0.006837606837606864,0.10845295055821362,0.1808510638297878,0.012738853503184714,0.00384985563041384,0.02506265664160394,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.5855513307984788,0.4782608695652265,0.07029288702928863,0.4901960784313729,0.4471682163989839,0.0,0.1456310679611648,0.021428571428571463,0.16544117647058854,0.002223869532987379,0.005128205128205087,0.054226475279106734,0.18617021276595735,0.012738853503184714,0.016682707731793398,0.03383458646616541,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
0.09885931558935344,0.30434782608696354,0.12133891213389131,0.6078431372549017,0.4087066779374458,0.03930131004366816,0.17961165048543712,0.014285714285714268,0.2316176470588232,0.00494193229552756,0.01196581196581195,0.08771929824561389,0.2606382978723399,0.02193913658881811,0.018607635547000383,0.02631578947368415,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6121673003802276,0.6086956521739126,0.04602510460251036,0.5196078431372546,0.4809805579036333,0.0,0.03883495145631069,0.014285714285714268,0.1029411764705881,0.003953545836422013,0.029059829059829068,0.033492822966507164,0.1808510638297878,0.013446567586694986,0.015720243824189937,0.03132832080200499,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06844106463878318,0.4347826086956497,0.13221757322175734,0.6127450980392163,0.40321217244293994,0.0786026200873362,0.2281553398058258,0.021428571428571463,0.20220588235294085,0.00494193229552756,0.02051282051282051,0.06220095693779902,0.3138297872340427,0.01486199575371548,0.019570099454603845,0.022556390977443518,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.14448669201520903,0.4347826086956497,0.03430962343096196,0.6176470588235297,0.428994082840235,0.0,0.1456310679611648,0.021428571428571463,0.15808823529411734,0.005930318754633049,0.0017094017094016955,0.028708133971291856,0.2606382978723399,0.014154281670205207,0.011549566891241588,0.02380952380952373,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.6768060836501896,0.5217391304347884,0.049372384937237966,0.4460784313725488,0.4268808114961947,0.0,0.1116504854368937,0.021428571428571463,0.13602941176470615,0.006424511984185793,0.0017094017094016955,0.033492822966507164,0.28723404255319207,0.018400566171266796,0.011870388193776095,0.022556390977443518,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.3079847908745249,0.4782608695652265,0.09121338912133929,0.5049019607843144,0.39095519864750494,0.0,0.16019417475728115,0.014285714285714268,0.16544117647058854,0.0051890289103039035,0.005128205128205087,0.03827751196172247,0.33510638297872386,0.01910828025477707,0.01026628168110362,0.01378446115288218,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.14448669201520903,0.4782608695652265,0.10711297071129673,0.6911764705882355,0.48013524936601626,0.0,0.16019417475728115,0.021428571428571463,0.18014705882352972,0.0032122559920929263,0.013675213675213646,0.10207336523125982,0.1808510638297878,0.09978768577494666,0.06159769008662185,0.03132832080200499,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5931558935361219,0.6086956521739126,0.06861924686192483,0.48529411764705954,0.4446322907861355,0.0,0.1456310679611648,0.007142857142857196,0.13602941176470615,0.0017296763034346345,0.0017094017094016955,0.04625199362041461,0.17021276595744722,0.018400566171266796,0.016682707731793398,0.05889724310776936,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
0.15209125475285207,0.30434782608696354,0.10711297071129673,0.6421568627450979,0.44843617920540807,0.0,0.1650485436893208,0.014285714285714268,0.20955882352941205,0.004694835680751158,0.008547008547008558,0.07496012759170646,0.27659574468085146,0.012031139419674439,0.016682707731793398,0.030075187969924783,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7262357414448675,0.5652173913043503,0.049372384937237966,0.4509803921568634,0.4420963651732861,0.0,0.06796116504854342,0.014285714285714268,0.13602941176470615,0.0024709661477637797,0.003418803418803391,0.03189792663476868,0.212765957446808,0.017692852087756523,0.009624639076034669,0.022556390977443518,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.2965779467680604,0.4782608695652265,0.09037656903765692,0.4950980392156863,0.38038884192730227,0.0,0.15533980582524276,0.014285714285714268,0.1691176470588229,0.00494193229552756,0.005128205128205087,0.03668261562998399,0.35106382978723405,0.021231422505307837,0.01764517163939686,0.007518796992481125,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19391634980988498,0.5652173913043503,0.09539748953974922,0.5490196078431373,0.3943364327979695,0.0,0.15533980582524276,0.014285714285714268,0.1764705882352941,0.004447739065974816,0.005128205128205087,0.051036682615629915,0.24999999999999928,0.01698513800424625,0.028553095925569493,0.008771929824561337,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.2889733840304173,0.3913043478260878,0.06610878661087868,0.5441176470588239,0.41631445477599194,0.04803493449781658,0.1650485436893208,0.021428571428571463,0.18382352941176408,0.0032122559920929263,0.013675213675213646,0.05741626794258371,0.27127659574468044,0.01627742392073603,0.027590632017966035,0.016290726817042602,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5627376425855516,0.26086956521738724,0.049372384937237966,0.480392156862745,0.4332206255283157,0.0,0.0485436893203887,0.08571428571428573,0.12132352941176498,0.0032122559920929263,0.010256410256410255,0.022328548644338062,0.2606382978723399,0.026893135173389923,0.021815848572345274,0.028822055137844572,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6844106463878327,0.5217391304347884,0.051882845188284114,0.4656862745098036,0.4471682163989839,0.0,0.04368932038834907,0.014285714285714268,0.1029411764705881,0.0037064492216456707,0.005128205128205087,0.028708133971291856,0.19680851063829793,0.015569709837225755,0.00930381777350016,0.02506265664160394,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.06844106463878318,0.4347826086956497,0.12719665271966504,0.6568627450980392,0.43237531699069953,0.0786026200873362,0.21359223300970823,0.021428571428571463,0.20955882352941205,0.0027180627625401233,0.029059829059829068,0.06858054226475266,0.3297872340425529,0.015569709837225755,0.004812319538017367,0.02506265664160394,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14448669201520903,0.4347826086956497,0.03096234309623437,0.5931372549019615,0.4116652578191023,0.0,0.13106796116504846,0.021428571428571463,0.14705882352941177,0.005436125525080305,0.005128205128205087,0.035087719298245494,0.28191489361702105,0.014154281670205207,0.012512030798845048,0.016290726817042602,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.722433460076046,0.5217391304347884,0.06359832635983254,0.480392156862745,0.4699915469146215,0.0,0.08737864077669939,0.021428571428571463,0.11764705882352929,0.00617741536940945,0.0017094017094016955,0.030303030303030186,0.24999999999999928,0.019815994338287343,0.014116137311517526,0.028822055137844572,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3460076045627382,0.34782608695652595,0.11715481171548137,0.5686274509803921,0.45139475908706456,0.061135371179039256,0.2912621359223296,0.028571428571428536,0.4007352941176473,0.00617741536940945,0.005128205128205087,0.0829346092503986,0.420212765957447,0.01910828025477707,0.028232274623034986,0.02506265664160394,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.3650190114068439,0.4347826086956497,0.1364016736401673,0.5539215686274507,0.44505494505494353,0.03930131004366816,0.21359223300970823,0.021428571428571463,0.29411764705882354,0.007659995058067682,0.008547008547008558,0.08133971291866025,0.27659574468085146,0.01910828025477707,0.027269810715431525,0.03759398496240591,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.20152091254752802,0.3913043478260878,0.14058577405857725,0.7549019607843145,0.5452240067624656,0.0,0.2330097087378642,0.028571428571428536,0.35661764705882376,0.00741289844329134,0.013675213675213646,0.10366826156299831,0.28723404255319207,0.01910828025477707,0.017003529034327905,0.04887218045112781,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
0.21673003802281413,0.5217391304347884,0.09790794979079537,0.5441176470588239,0.3968723584108179,0.0,0.18932038834951512,0.014285714285714268,0.20588235294117646,0.004447739065974816,0.005128205128205087,0.05741626794258371,0.2553191489361703,0.01627742392073603,0.04202759063201807,0.02506265664160394,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.09125475285171097,0.4782608695652265,0.11966527196652751,0.6519607843137258,0.4361792054099732,0.0,0.1844660194174755,0.021428571428571463,0.30514705882352905,0.004447739065974816,0.006837606837606864,0.10207336523125982,0.19680851063829793,0.017692852087756523,0.01026628168110362,0.030075187969924783,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.600760456273765,0.4347826086956497,0.06443514644351489,0.4656862745098036,0.42857142857142694,0.0,0.13592233009708804,0.014285714285714268,0.14338235294117616,0.0017296763034346345,0.0017094017094016955,0.054226475279106734,0.1808510638297878,0.015569709837225755,0.014116137311517526,0.03132832080200499,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5779467680608358,0.34782608695652595,0.03430962343096196,0.48529411764705954,0.44125105663567,0.030567685589519628,0.03883495145631069,0.049999999999999996,0.12499999999999939,0.0034593526068692686,0.01538461538461534,0.027113237639553363,0.2659574468085109,0.01910828025477707,0.024382418992621144,0.053884711779448514,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.06844106463878318,0.5217391304347884,0.1263598326359836,0.6568627450980392,0.43237531699069953,0.030567685589519628,0.2233009708737862,0.0428571428571428,0.22058823529411764,0.00494193229552756,0.018803418803418813,0.06539074960127583,0.3191489361702123,0.014154281670205207,0.009624639076034669,0.04010025062656633,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
